# Generated from libretro-database's Sony - PlayStation DAT.
# Source: https://github.com/libretro/libretro-database
# License: CC-BY-SA-4.0
nameanothercenturysepisode2specialvocalversion	Another Century's Episode 2 - Special Vocal Version (Japan)
nameanothercenturysepisode3thefinal	Another Century's Episode 3 - The Final (Japan)
nameantbullythe	Ant Bully, The (Europe) (En,Fr)
nameantzextremeracing	Antz Extreme Racing (Europe) (En,Fr,De,Es,It)
nameanubisii	Anubis II (Europe)
nameanubiszoneoftheenders	Anubis - Zone of the Enders (Japan)
nameanubiszoneoftheendersspecialedition	Anubis - Zone of the Enders - Special Edition (Japan)
nameaoishiro	Aoi Shiro (Japan)
nameaoisoranoneospherenanocaflankahatsumeikoubouki2	Aoi Sora no Neosphere - Nanoca Flanka Hatsumei Koubouki 2 (Japan)
nameaoiuminotristiananocaflankahatsumeikoubouki	Aoi Umi no Tristia - Nanoca Flanka Hatsumei Koubouki (Japan)
nameaonomamade	Ao no mama de... (Japan)
nameapeescape2	Ape Escape 2 (China)
nameapeescape3	Ape Escape 3 (Europe) (En,Fr,De,Es,It)
nameapeescapepumpedprimed	Ape Escape - Pumped & Primed (China)
nameapocripha0	Apocripha-0 (Japan)
nameappleseedex	Appleseed EX (Japan)
nameaquaaqua	Aqua Aqua (USA)
nameaquaaquawetrix2	Aqua Aqua - Wetrix 2 (Europe) (En,Fr,De,Es,It)
nameaquakids	Aqua Kids (Japan)
nameaquaqua	Aquaqua (Japan)
nameaquateenhungerforcezombieninjaproam	Aqua Teen Hunger Force - Zombie Ninja Pro-Am (Europe)
namear3v11	AR3 V1.1 (China)
namearabianslosttheengagementondesert	Arabians Lost - The Engagement on Desert (Japan)
namearangjeonbreakblow	Arangjeon - Breakblow (Korea)
namearcadeaction30games	Arcade Action - 30 Games (Europe)
namearcadeclassicsvolume1	Arcade Classics Volume 1 (Europe)
namearcadethe	Arcade, The (Europe) (En,Fr,De,Es,It,Nl)
namearcadeusa	Arcade USA (Europe, Australia)
namearcanaheart	Arcana Heart (Japan)
namearcobaleno	Arcobaleno! (Japan)
namearctheladendofdarkness	Arc the Lad - End of Darkness (USA)
namearctheladgeneration	Arc the Lad - Generation (Japan, Asia)
namearctheladjeongryeonguihwanghon	Arc the Lad - Jeongryeongui Hwanghon (Korea)
namearctheladjeongryeonguihwanghonpremieredisc	Arc the Lad - Jeongryeongui Hwanghon - Premiere Disc (Korea)
namearctheladjinglingzhihuanghun	Arc the Lad - Jing Ling Zhi Huang Hun (Asia)
namearctheladseireinotasogare	Arc the Lad - Seirei no Tasogare (China)
namearctheladtwilightofthespirits	Arc the Lad - Twilight of the Spirits (USA)
namearcticthunder	Arctic Thunder (Europe) (En,Fr,De)
namearctwilightofthespirits	Arc - Twilight of the Spirits (Europe) (En,Fr,De,Es,It)
namearea51	Area 51 (Europe) (En,Fr,De,Es,It) (v1.02)
namearenafootball	Arena Football (USA)
namearenafootballroadtoglory	Arena Football - Road to Glory (USA)
namearesshadeikou2001	A Ressha de Ikou 2001 (Japan)
nameareyousmarterthana5thgradermakethegrade	Are You Smarter than a 5th Grader Make the Grade (USA)
nameargusnosenshi	Argus no Senshi (Japan) (Taikenban)
nameargusuijeonsa	Argus-ui Jeonsa (Korea)
namearguszhanshi	Argus Zhanshi (Asia)
nameariathenaturaltooiyumenomirage	Aria - The Natural - Tooi Yume no Mirage (Japan)
nameariatheoriginationaoihoshinoelcielo	Aria - The Origination - Aoi Hoshi no El Cielo (Japan)
